userids,tweets,tokens,nodes,edges,avg_degrees,DENS,OUT,SS,IS,RIS,ABC,RBC,ACC,country,type,alpha-6,alpha-8
1075571078,140775,2086677,98,270,5.5102,0.0284,0.8041240000000001,0.004192021636240703,0.04021835206356299,0.00036456440130274364,0.9885988598859886,0.7413000000000001,0.8876404494382023,au,au,0.58,0.44
1051967592917651456,117298,1538808,65,317,9.7538,0.0762,0.859375,0.014063556457065583,0.03139685099025769,0.00313123238456296,0.9675967596759676,0.47509999999999997,0.9001248439450686,us,rural,0.54,0.42
967615677937758208,168229,1833574,102,469,9.1961,0.0455,0.861386,0.006085192697768762,0.25532233154934775,0.003097328435824696,0.984998499849985,0.7154,0.920099875156055,au,au,0.62,0.47
2769382384,50107,468758,33,101,6.1212,0.0956,0.75,0.011899932386747802,0.04893883616796014,0.0010313498943565883,0.9390939093909391,0.43069999999999997,0.8938826466916354,us,rural,0.51,0.4
308281560,163790,2169866,156,860,11.0256,0.0356,0.7290319999999999,0.008519269776876268,0.03749672180509553,0.0040280358979474925,0.9861986198619862,0.6205,0.8714107365792759,au,au,0.54,0.41
1472759095279116289,158002,2355670,285,1433,10.0561,0.0177,0.746479,0.020283975659229205,0.03181451730401251,0.07045205292405222,0.9801980198019802,0.4821,0.8813982521847691,uk,rural,0.52,0.4
1338324366963171328,235494,4030075,184,2116,23.0,0.0628,0.901639,0.01933739012846518,0.02150107330529465,0.002120788945944802,0.9795979597959796,0.6718999999999999,0.9388264669163545,us,urban,0.59,0.45
1108540341286662144,48371,1034435,47,99,4.2128,0.0458,0.6304350000000001,0.017308992562542258,0.02039765718337494,0.00011751801988999538,0.993999399939994,0.9585,0.968789013732834,au,au,0.6,0.45
951869015923699713,49880,929102,48,440,18.3333,0.195,0.87234,0.05571331981068289,0.028368284557030877,0.001373844411523991,0.9291929192919292,0.6607000000000001,0.8888888888888888,us,urban,0.57,0.45
1100941394342862848,192038,2471018,132,326,4.9394,0.0189,0.709924,0.0028397565922920888,0.115349722688994,0.0005039407728922781,0.9954995499549955,0.8302,0.9575530586766542,au,au,0.6,0.45
4927169986,13349,174871,13,21,3.2308,0.1346,0.5,0.015686274509803918,0.00874185307858926,0.0,0.9141914191419142,0.7955,0.714107365792759,uk,rural,0.49,0.39
958813597,61078,638612,63,642,20.381,0.1644,0.822581,0.023664638269100743,0.04969452080075374,0.0018979865320353593,0.9711971197119712,0.6066,0.982521847690387,us,rural,0.58,0.45
244022716,53332,828881,38,74,3.8947,0.0526,0.513514,0.006355645706558485,0.05755053276737929,0.00014197351982910342,0.9822982298229823,0.789,0.920099875156055,us,rural,0.54,0.42
630851994,65805,759486,42,140,6.6667,0.0813,0.853659,0.010953346855983771,0.06595436752692976,0.0007838921998742251,0.9612961296129613,0.5065,0.9063670411985019,us,urban,0.55,0.42
889340559369932800,51370,800252,56,403,14.3929,0.1308,0.872727,0.020824881676808654,0.038580711586840594,0.0006164172697289928,0.946894689468947,0.5728,0.7365792759051186,us,rural,0.53,0.41
109893045,128568,2444416,79,234,5.9241,0.038,0.628205,0.008248816768086545,0.0304119355434033,0.00032159981323096135,0.984998499849985,0.8146,0.7652933832709113,us,urban,0.54,0.41
1532533516814139392,223543,1517796,172,1086,12.6279,0.0369,0.959064,0.010277214334009466,0.056064417744019115,0.005727546246190638,0.9732973297329733,0.9344,0.9525593008739076,us,rural,0.65,0.49
1372672241020760065,70536,692758,44,369,16.7727,0.195,0.953488,0.02055442866801893,0.07327032723670024,0.0015558680725316048,0.9432943294329433,0.43210000000000004,0.9325842696629214,us,urban,0.56,0.44
3074552419,173350,2819358,172,1232,14.3256,0.0419,0.859649,0.013928329952670723,0.03800180664963624,0.0012589822988835096,0.9774977497749775,0.6703,0.6217228464419475,au,au,0.53,0.4
2737477844,119351,1895745,67,186,5.5522,0.0421,0.757576,0.005409060175794456,0.07371519042669956,0.0008734409310304016,0.9927992799279928,0.9172,0.9438202247191011,au,au,0.62,0.47
1011382316172578816,52741,945789,36,66,3.6667,0.0524,0.45714299999999997,0.014874915483434751,0.030406107641350905,7.051081193399722e-05,0.990999099909991,0.9205,0.9325842696629214,us,rural,0.56,0.42
1100584579780423681,165966,2399702,124,256,4.129,0.0168,0.617886,0.0029749830966869506,0.0365953396209921,0.0003276402394533071,0.9963996399639964,0.8747,0.9637952559300874,au,au,0.58,0.44
215460961,100825,1107269,61,188,6.1639,0.0514,0.6,0.00878972278566599,0.03724029411479025,5.492792249658383e-05,0.9642964296429642,0.30010000000000003,0.968789013732834,us,urban,0.48,0.37
1321937960938471425,395231,3542979,187,1658,17.7326,0.0477,0.908602,0.015280594996619335,0.07650481287577827,0.03206906938290923,0.9831983198319832,0.6133,0.867665418227216,us,urban,0.58,0.44
1444904245199769600,30317,462584,25,155,12.4,0.2583,0.916667,0.049222447599729546,0.018004332073858945,0.000709456286075902,0.8292829282928293,0.7165,0.6142322097378277,uk,rural,0.52,0.43
234910994,205794,2943016,96,682,14.2083,0.0748,0.884211,0.015415821501014199,0.10537818227734985,0.0014117322211365255,0.9690969096909691,0.9135,0.9900124843945068,au,au,0.65,0.49
31510651,156648,1347491,77,694,18.026,0.1186,0.894737,0.02055442866801893,0.07022621973133372,0.0018727319095609993,0.9744974497449745,0.8493999999999999,0.9325842696629214,us,rural,0.62,0.48
725005986,115874,1060960,84,332,7.9048,0.0476,0.44578300000000004,0.007843137254901959,0.03979485784775578,0.0014401715819499041,0.9696969696969697,0.18220000000000003,0.9887640449438202,us,urban,0.44,0.34
22715089,101311,1270854,113,190,3.3628,0.015,0.25,0.005273833671399593,0.013707225627227959,1.0047790700594605e-05,0.9861986198619862,0.4929,0.9762796504369539,au,au,0.45,0.34
1322857551592083463,12980,165339,11,34,6.1818,0.3091,0.7,0.011899932386747802,0.05245111847153556,0.0,0.7725772577257726,0.6796,0.6641697877652935,uk,urban,0.48,0.4
15786641,127635,1908788,85,550,12.9412,0.077,0.8452379999999999,0.012440838404327248,0.059497052052878495,0.005125278146056401,0.9531953195319532,0.5326,0.8938826466916354,us,urban,0.55,0.42
2416935541,311040,4249735,194,1229,12.6701,0.0328,0.937824,0.008654496281271129,0.06061212397890299,0.0016464979694707693,0.9888988898889889,0.7771,0.8751560549313359,au,au,0.61,0.46
1374121640536256513,83477,1427926,82,385,9.3902,0.058,0.839506,0.017714672075726842,0.054782279292492686,0.01461140322238876,0.9411941194119412,0.40969999999999995,0.7203495630461922,uk,urban,0.5,0.38
1090796946313207808,62476,554924,72,551,15.3056,0.1078,0.915493,0.033400946585530764,0.03699357959457228,0.0008000039204011435,0.9636963696369637,0.4024,0.8639200998751561,au,au,0.54,0.42
1481175266680803331,35559,394394,83,232,5.5904,0.0341,0.695122,0.008519269776876268,0.02226064320612318,0.0001855962088122697,0.9798979897989799,0.5089,0.9063670411985019,au,au,0.52,0.39
1403719719560134659,14694,146943,9,11,2.4444,0.1528,0.25,0.00878972278566599,0.04986158732625567,0.0,0.9582958295829583,0.875,0.8089887640449438,us,urban,0.49,0.39
17467974,94084,1487963,74,258,6.973,0.0478,0.6438360000000001,0.006896551724137931,0.04375200334133051,0.00024286273990466447,0.9690969096909691,0.5484,0.7865168539325843,us,urban,0.5,0.38
1372558858455896065,111213,909921,122,623,10.2131,0.0422,0.694215,0.010412440838404327,0.038087282546404665,0.00028655593969976475,0.9798979897989799,0.6608,0.8414481897627966,us,urban,0.54,0.41
1244179241534709761,30336,451400,24,97,8.0833,0.1757,0.869565,0.025828262339418522,0.0642390216895088,0.0021623315659759145,0.9255925592559255,0.716,0.8776529338327091,uk,rural,0.58,0.46
738202521185968130,71083,914165,46,130,5.6522,0.0628,0.755556,0.007707910750507099,0.02969510359095898,0.0006937323750146207,0.9792979297929792,0.8793,0.9026217228464419,au,au,0.59,0.45
1263589112931479554,181054,2373669,146,1032,14.137,0.0487,0.896552,0.01663286004056795,0.03313550843588822,0.0007325485769842862,0.9627962796279628,0.5223,0.4044943820224719,us,urban,0.47,0.36
34077098,15911,219754,9,9,2.0,0.125,0.0,0.0028397565922920888,0.0,0.0,0.9582958295829583,0.875,0.8377028714107366,us,rural,0.45,0.35
3040882805,91936,1294530,109,2029,37.2294,0.1724,0.944444,0.052603110209601074,0.043864676114343436,0.0015559503351455278,0.9783978397839784,0.7022999999999999,0.9962546816479401,us,urban,0.62,0.49
418577432,76121,1067428,74,140,3.7838,0.0259,0.32876700000000003,0.007302231237322515,0.02136897419210708,0.002467878417689903,0.9822982298229823,0.6745,0.8451935081148565,us,urban,0.48,0.36
1245433078853636105,49338,829084,81,874,21.5802,0.1349,0.8875,0.038539553752535496,0.03310831155964372,0.0008744515860014555,0.963996399639964,0.46640000000000004,0.8689138576779026,uk,rural,0.54,0.42
62627660,156531,2186865,84,652,15.5238,0.0935,0.795181,0.021095334685598374,0.0402882868881917,0.0003362425585092548,0.9873987398739874,0.8186,0.8714107365792759,us,urban,0.59,0.45
311197810,306237,5075949,230,1433,12.4609,0.0272,0.912664,0.007978363759296822,0.03288685128165279,0.0005002036998597763,0.9717971797179717,0.469,0.6379525593008739,au,au,0.51,0.38
26175299,163182,2447262,115,397,6.9043,0.0303,0.842105,0.005949966193373901,0.04484182102512797,0.0015762809525864969,0.9894989498949895,0.8408,0.8913857677902621,au,au,0.6,0.46
1519022636004696064,45840,748559,32,82,5.125,0.0827,0.709677,0.013657876943880999,0.02465591094965664,0.000228737073913887,0.978097809780978,0.7848999999999999,0.8813982521847691,us,rural,0.57,0.43
1516087969098072071,162834,1193082,138,570,8.2609,0.0301,0.883212,0.008519269776876268,0.03970355404893495,9.509558169498426e-05,0.9438943894389439,0.5608,0.6729088639200999,us,rural,0.52,0.39
1281540915539083264,64555,646890,39,386,19.7949,0.2605,0.763158,0.05179175118323191,0.049222460734509914,0.017223299973453853,0.9423942394239424,0.5166,0.9238451935081149,us,urban,0.54,0.44
735603747145949184,110040,1892010,73,548,15.0137,0.1043,0.8055559999999999,0.020960108181203516,0.02878206560275077,0.0014624412467190585,0.948994899489949,0.6248,0.850187265917603,us,rural,0.55,0.42
860290462535434240,73648,1529932,127,669,10.5354,0.0418,0.9047620000000001,0.02271805273833671,0.03575223645741261,0.00019184816747041747,0.9771977197719772,0.3569,0.6828963795255931,au,au,0.5,0.38
44746814,52320,848854,50,156,6.24,0.0637,0.816327,0.01176470588235294,0.09747166182627023,0.00018581949305006068,0.9438943894389439,0.5743,0.585518102372035,uk,urban,0.5,0.39
774694926135222272,6325,49666,2,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,au,au,0.5,0.5
374700520,88751,768616,67,501,14.9552,0.1133,0.742424,0.020283975659229205,0.0984954299534739,0.000354845661057841,0.9720972097209721,0.5669,0.9737827715355806,us,urban,0.56,0.44
19882430,136290,1377692,70,235,6.7143,0.0487,0.7391300000000001,0.00581473968897904,0.10262158460656805,0.00021009871595933374,0.9693969396939695,0.49329999999999996,0.7690387016229713,us,urban,0.51,0.39
1502797958659469313,150680,1306706,122,1185,19.4262,0.0803,0.958678,0.038404327248140635,0.031086029547463406,0.0019181173688425153,0.9747974797479748,0.6552,0.8689138576779026,au,au,0.59,0.45
1576438017379938305,166388,2562658,83,302,7.2771,0.0444,0.829268,0.007978363759296822,0.10090623876914709,0.0055047908394891525,0.9690969096909691,0.853,0.8626716604244694,au,au,0.6,0.46
115758723,130000,1795978,135,431,6.3852,0.0238,0.716418,0.005409060175794456,0.03386593882645479,0.00040681212945319696,0.9843984398439845,0.4898,0.8426966292134832,us,urban,0.51,0.39
521944252,143765,2213702,111,836,15.0631,0.0685,0.827273,0.015956727518593644,0.02662185657533049,0.0011804450061910256,0.961896189618962,0.5710999999999999,0.6641697877652935,us,rural,0.51,0.39
46888926,62303,730757,63,165,5.2381,0.0422,0.6612899999999999,0.005544286680189317,0.07446698979145823,0.007315496738152212,0.9600960096009601,0.49739999999999995,0.7428214731585518,uk,urban,0.49,0.37
1291575295389179909,8837,126600,10,19,3.8,0.2111,0.22222200000000003,0.00878972278566599,0.024282925218303497,0.0,0.7416741674167417,0.13890000000000002,0.9712858926342073,us,urban,0.35,0.29
813875276136517632,59869,905323,41,144,7.0244,0.0878,0.8,0.011899932386747802,0.12402746884500694,0.00010236994712617497,0.9741974197419742,0.6996,0.9126092384519351,us,urban,0.59,0.45
27741595,47089,1015555,22,29,2.6364,0.0628,0.38095199999999996,0.005138607167004733,0.009713170087321399,0.0,0.9996999699969997,0.9976,0.9975031210986267,au,au,0.57,0.43
1364876211122540545,60598,905954,56,774,27.6429,0.2513,0.945455,0.06017579445571331,0.024885141763717422,0.02366812920584507,0.9531953195319532,0.7774,0.982521847690387,uk,rural,0.62,0.5
1498211912319832064,270923,3306878,207,1777,17.1691,0.0417,0.834951,0.013793103448275862,0.04759064815983993,0.00261497572318621,0.975997599759976,0.5823,0.7627965043695382,au,au,0.54,0.41
31459560,18400,272112,16,24,3.0,0.1,0.2666670000000001,0.010141987829614603,0.0058279020523928395,0.0,0.9027902790279028,0.5476,0.8227215980024969,us,urban,0.43,0.33
29868424,64891,776285,49,214,8.7347,0.091,0.8125,0.015551048005409058,0.025660252736685672,0.0014825368281202475,0.9720972097209721,0.7196,0.8913857677902621,us,urban,0.57,0.44
73361199,118527,1913178,114,179,3.1404,0.0139,0.29203500000000004,0.0014874915483434753,0.14429108428117685,0.00014290191218623436,0.9942994299429943,0.788,0.9737827715355806,au,au,0.53,0.4
194572083,158832,2353742,106,439,8.283,0.0394,0.714286,0.008384043272481406,0.045572251415694535,0.0006152420895300928,0.9792979297929792,0.5542,0.8202247191011236,uk,rural,0.52,0.4
765787918573178881,146587,1575771,108,623,11.537,0.0539,0.785047,0.01068289384719405,0.0350023797266714,0.0008095346318142221,0.975997599759976,0.4232,0.7428214731585518,us,urban,0.5,0.38
1582622824988315648,41026,271479,43,62,2.8837,0.0343,0.309524,0.0029749830966869506,0.2984177245927753,0.005470181782631549,0.9942994299429943,0.9524,0.9450686641697877,au,au,0.58,0.44
35331245,127233,1104148,71,367,10.338,0.0738,0.828571,0.013387423935091278,0.08856274222217905,0.0003897720165691477,0.963996399639964,0.23719999999999997,0.9600499375780275,us,urban,0.52,0.4
24771673,56636,667003,29,60,4.1379,0.0739,0.571429,0.008248816768086545,0.04273794838421416,3.456204964964764e-05,0.9348934893489349,0.37170000000000003,0.951310861423221,us,urban,0.48,0.37
14722189,329,3895,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,urban,0.5,0.38
3096812485,97729,1286520,77,253,6.5714,0.0432,0.763158,0.005949966193373901,0.044140530144823366,0.0002846991549855028,0.9651965196519652,0.46609999999999996,0.7191011235955056,us,urban,0.49,0.38
802399456318476288,17522,281782,11,10,1.8182,0.0909,0.0,0.002298850574712643,0.0,0.0,1.0,1.0,1.0,us,urban,0.5,0.39
828553266107711488,3335,47202,3,3,2.0,0.5,0.0,0.030696416497633536,0.0058279020523928395,0.0,0.49984998499849986,0.5,1.0,uk,urban,0.34,0.32
1038920767243612162,24602,216926,42,233,11.0952,0.1353,0.780488,0.024475997295469912,0.018130603284994124,0.0015277342585699398,0.9384938493849385,0.24150000000000005,0.9962546816479401,us,urban,0.5,0.39
1157716703515688960,47838,695353,54,253,9.3704,0.0884,0.849057,0.01460446247464503,0.01841617048556137,0.004524443765764822,0.9723972397239724,0.6415,0.9375780274656679,us,rural,0.57,0.44
791929778982883328,115642,1309916,86,623,14.4884,0.0852,0.847059,0.024340770791075047,0.06018085922702592,0.002042369171272208,0.9876987698769877,0.9262,0.9862671660424469,au,au,0.64,0.49
1227321554821885953,9577,117360,26,44,3.3846,0.0677,0.6799999999999999,0.07748478701825556,0.013598438122249958,6.529301185088143e-05,0.9984998499849985,0.9933,0.9862671660424469,uk,urban,0.62,0.48
1098401007548227584,45700,429845,64,180,5.625,0.0446,0.5079370000000001,0.007572684246112237,0.042840907987139756,0.00012583829569820705,0.9567956795679567,0.10340000000000005,0.978776529338327,us,rural,0.43,0.33
982046130887364608,7214,118956,6,7,2.3333,0.2333,0.0,0.0016227180527383365,0.0,0.0,0.7998799879987999,0.6,0.7965043695380775,us,urban,0.37,0.3
1226981106442002433,6680,68937,9,28,6.2222,0.3889,0.75,0.06639621365787694,0.029786407389779803,0.0012339392088449514,0.8331833183318331,0.5938,0.9975031210986267,uk,rural,0.55,0.46
1520368539609473024,18188,318066,16,47,5.875,0.1958,0.866667,0.04651791751183232,0.00777053606985712,0.00011751801988999538,0.9285928592859286,0.7787,0.8614232209737828,au,au,0.58,0.46
2298762841,56597,1053089,43,79,3.6744,0.0437,0.547619,0.01162947937795808,0.06308898235116994,0.0001168364153746334,0.9843984398439845,0.7916,0.9363295880149812,au,au,0.56,0.42
105910101,95319,1259801,50,167,6.68,0.0682,0.755102,0.01879648411088573,0.1096170097034569,0.0011878251378401171,0.9870987098709871,0.9294,0.9650436953807741,uk,urban,0.63,0.48
1357082443732242432,6986,81691,5,6,2.4,0.3,0.5,0.0504394861392833,0.009713170087321399,0.0,0.9000900090009001,0.8333,1.0,us,urban,0.55,0.45
144460950,583376,8379997,332,2267,13.6566,0.0206,0.873112,0.0070317782285327915,0.045090478179363395,0.0016128055531683075,0.9633963396339634,0.5967,0.8838951310861424,au,au,0.56,0.42
526492340,33364,581902,36,97,5.3889,0.077,0.5428569999999999,0.01068289384719405,0.05264149660524705,4.841742419467809e-06,0.9363936393639364,0.2891,0.9588014981273408,us,urban,0.47,0.36
38706660,172786,2343458,157,626,7.9745,0.0256,0.775641,0.00581473968897904,0.04900488572455392,0.000661285649722993,0.9873987398739874,0.6081,0.8002496878901373,au,au,0.54,0.41
1510852558629179393,27873,300455,35,77,4.4,0.0647,0.764706,0.005544286680189317,0.12044330908278535,0.005650654205776615,0.9708970897089709,0.6684,0.933832709113608,au,au,0.58,0.44
1398534970616913924,1170,13670,8,16,4.0,0.2857,0.285714,0.044219066937119675,0.03626314920400571,4.299984347774931e-05,0.6429642964296429,0.047599999999999976,1.0,au,au,0.34,0.29
228319169,27708,509392,17,21,2.4706,0.0772,0.125,0.0033806626098715348,0.0058279020523928395,0.0,0.9462946294629463,0.7583,0.8064918851435705,us,rural,0.44,0.34
1171143445710286853,63634,763928,61,597,19.5738,0.1631,0.9,0.04394861392832995,0.01557409691801113,0.008990128521584645,0.9462946294629463,0.6513,0.9101123595505618,us,rural,0.58,0.45
1499012768372076545,106312,1879756,78,328,8.4103,0.0546,0.701299,0.008384043272481406,0.07184637650189891,0.0032934777628230876,0.9831983198319832,0.725,0.8789013732833958,uk,rural,0.56,0.43
